CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Age,Under 30,Married,Number of Dependents,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Internet Type,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
2560-QTSBS          ,0,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Auto Bank transfer,23.3,1623.15,0,4152,26,1,1,2,1,6,None,18.14,None,0,0,0,0,0,0.0,0.0,1306.08,2929.23,5
2929-QNSRW          ,0,0,1,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,E- check,98.25,5508.35,1,4886,21,1,1,0,1,1,None,19.16,Fiber Optic,48,0,0,1,0,0.0,150.0,1072.96,6731.31,1
6650-BWFRT          ,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Auto Credit card,117.15,8529.5,0,4743,43,0,1,0,1,1,Offer A,24.89,Fiber Optic,5,1,1,1,1,0.0,0.0,1792.08,10321.58,3
7311-MQJCH          ,0,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,E- check,19.55,99.6,0,2575,54,0,0,0,0,0,None,37.97,None,0,0,0,0,0,0.0,0.0,189.85,289.45,4
2680-XKKNJ          ,0,0,0,0,8,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Auto Bank transfer,58.2,469.25,0,3325,60,0,0,0,0,0,None,17.52,DSL,28,0,1,0,0,0.0,30.0,140.16,639.41,4
9586-JGQKH          ,0,0,1,0,64,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Auto Bank transfer,105.4,6794.75,0,4512,61,0,1,0,1,8,Offer B,49.26,Fiber Optic,18,0,1,1,1,32.24,0.0,3152.64,9915.15,3
6435-SRWBJ          ,0,0,0,0,5,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,E- check,82.75,417.75,0,5269,21,1,0,0,0,0,Offer E,29.74,Fiber Optic,42,1,1,0,1,0.0,0.0,148.7,566.45,4
3088-FVYWK          ,1,0,1,1,53,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Credit card,25.55,1336.1,0,5794,37,0,1,3,1,3,Offer B,33.31,None,0,0,0,0,0,37.37,0.0,1765.43,3064.16,3
3858-XHYJO          ,0,0,1,0,40,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,0,Auto Bank transfer,105.75,4228.55,0,4078,24,1,1,0,1,5,Offer B,22.2,Fiber Optic,76,1,0,1,1,0.0,0.0,888.0,5116.55,4
1163-VIPRI          ,0,0,1,1,65,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,0,E- check,109.3,7337.55,0,6087,22,1,1,2,1,4,Offer B,13.25,Fiber Optic,47,1,1,1,1,0.0,0.0,861.25,8198.8,4
1658-TJVOA          ,0,1,0,0,6,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,E- check,74.1,450.9,0,4716,65,0,0,0,0,0,None,12.67,Fiber Optic,20,0,0,0,1,0.0,0.0,76.02,526.92,3
2324-EFHVG          ,1,0,0,0,64,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Auto Bank transfer,104.4,6692.65,0,5617,37,0,0,0,0,0,None,45.82,Fiber Optic,14,1,0,1,1,0.0,0.0,2932.48,9625.13,4
1406-PUQVY          ,1,0,0,1,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,E- check,49.9,49.9,0,3239,29,1,0,1,0,0,Offer E,6.35,DSL,76,0,0,0,1,0.0,0.0,6.35,56.25,5
7398-LXGYX          ,1,0,1,0,44,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Auto Credit card,84.8,3626.35,0,2770,53,0,1,0,1,2,Offer B,21.39,Fiber Optic,10,1,0,0,1,43.96,0.0,941.16,4523.55,4
0282-NVSJS          ,0,1,1,1,12,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,29.3,355.9,0,3353,70,0,1,1,1,1,Offer D,0.0,DSL,14,0,1,0,1,0.0,0.0,0.0,355.9,4
8035-PWSEV          ,0,0,0,0,6,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,E- check,89.25,487.05,0,4430,60,0,0,0,0,0,Offer E,35.88,Fiber Optic,10,1,1,1,1,0.0,0.0,215.28,702.33,3
5816-QVHRX          ,0,0,0,0,37,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Auto Credit card,100.3,3541.4,0,4040,26,1,0,0,0,0,None,45.06,Fiber Optic,82,0,1,1,1,0.0,0.0,1667.22,5208.62,5
0689-NKYLF          ,1,0,0,0,13,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,E- check,83.2,1060.6,1,4028,42,0,0,0,0,0,Offer D,35.4,Fiber Optic,18,1,0,0,1,0.0,0.0,460.2,1520.8,2
9412-ARGBX          ,0,0,0,0,48,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,1,Mailed check,95.5,4627.85,1,2459,47,0,0,0,0,0,None,29.54,Fiber Optic,29,1,1,0,1,0.0,0.0,1417.92,6045.77,2
8404-VLQFB          ,0,0,1,1,15,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,E- check,25.25,394.85,0,4667,21,1,1,1,1,1,None,29.55,None,0,0,0,0,0,0.0,0.0,443.25,838.1,3
5349-IECLD          ,1,0,0,0,2,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,E- check,94.95,178.1,1,4493,61,0,0,0,0,0,None,26.05,Fiber Optic,2,1,0,1,1,0.0,0.0,52.1,230.2,1
3638-VBZTA          ,1,0,0,0,68,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Auto Bank transfer,86.5,5882.75,0,4280,62,0,0,0,0,0,None,11.5,DSL,29,0,1,1,1,0.0,0.0,782.0,6664.75,4
7684-XSZIY          ,1,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Bank transfer,24.3,1643.25,0,5160,53,0,1,3,1,3,Offer A,20.42,None,0,0,0,0,0,0.0,0.0,1470.24,3113.49,4
8562-GHPPI          ,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Auto Credit card,19.8,19.8,0,3129,50,0,0,0,0,0,None,11.96,None,0,0,0,0,0,0.0,0.0,11.96,31.76,5
7107-UBYKY          ,0,0,1,1,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,E- check,25.75,882.55,0,4194,62,0,1,1,1,5,Offer C,24.76,None,0,0,0,0,0,0.0,0.0,866.6,1749.15,5
1134-YWTYF          ,1,0,1,0,27,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,E- check,53.8,1389.85,0,2563,32,0,1,0,1,1,Offer C,41.48,DSL,15,0,1,0,1,0.0,0.0,1119.96,2509.81,4
8739-QOTTN          ,0,0,1,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,41.85,0,5761,35,0,1,0,1,3,Offer E,5.42,None,0,0,0,0,0,0.0,0.0,10.84,52.69,4
1614-JBEBI          ,0,0,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.7,137.6,0,3330,59,0,0,0,0,0,Offer E,26.47,None,0,0,0,0,0,0.0,0.0,211.76,349.36,5
5598-IKHQQ          ,0,0,0,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Credit card,25.45,1866.45,0,4118,39,0,0,0,0,0,Offer A,6.75,None,0,0,0,0,0,0.0,0.0,486.0,2352.45,4
1666-JZPZT          ,1,0,0,0,27,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,49.0,1291.35,0,5428,61,0,0,0,0,0,None,2.69,Cable,15,0,0,0,1,0.0,0.0,72.63,1363.98,3
1370-GGAWX          ,0,0,0,0,46,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,E- check,94.15,4408.45,0,3924,55,0,0,0,0,0,None,33.18,Fiber Optic,3,1,0,1,1,0.0,0.0,1526.28,5934.73,5
6048-NJXHX          ,1,0,1,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,E- check,19.75,899.45,0,2011,21,1,1,0,1,1,Offer B,35.46,None,0,0,0,0,0,0.0,0.0,1453.86,2353.31,4
0769-MURVM          ,0,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Auto Bank transfer,65.7,4575.35,0,6187,44,0,1,2,1,5,Offer A,0.0,Cable,23,1,1,1,1,0.0,0.0,0.0,4575.35,3
5628-RKIFK          ,0,1,0,0,49,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Auto Credit card,101.55,5070.4,0,5348,76,0,0,0,0,0,None,24.84,Fiber Optic,14,0,0,1,1,0.0,0.0,1217.16,6287.56,3
5339-TJFEK          ,1,0,1,1,62,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,E- check,105.5,6487.2,0,4271,22,1,1,1,1,8,Offer B,14.75,Fiber Optic,52,0,0,1,0,0.0,150.0,914.5,7551.7,4
5850-BDWCY          ,0,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,123.65,0,5029,64,0,0,0,0,0,Offer E,43.18,None,0,0,0,0,0,0.0,0.0,259.08,382.73,5
8922-NPKBJ          ,1,0,1,1,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.35,867.3,0,3433,63,0,1,2,1,10,None,34.33,None,0,0,0,0,0,0.0,0.0,1441.86,2309.16,4
1323-OOEPC          ,0,0,1,0,53,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Auto Credit card,98.4,5149.5,1,6481,45,0,1,0,1,1,None,41.74,Fiber Optic,24,0,0,1,1,0.0,0.0,2212.22,7361.72,2
9058-MJLZC          ,0,0,0,0,24,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,E- check,94.6,2283.15,0,3667,37,0,0,0,0,0,None,35.56,Fiber Optic,3,0,0,1,1,0.0,0.0,853.44,3136.59,3
9659-QEQSY          ,0,0,0,0,45,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,E- check,115.65,5125.5,0,3974,26,1,0,0,0,0,None,33.73,Fiber Optic,30,1,1,1,1,0.0,0.0,1517.85,6643.35,3
6214-EDAKZ          ,0,0,1,1,22,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,E- check,55.15,1206.05,1,5115,32,0,1,1,1,1,None,5.26,DSL,19,0,1,0,0,0.0,30.0,115.72,1351.77,2
4636-TVXVG          ,1,0,1,1,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Auto Bank transfer,19.95,1244.8,0,4803,28,1,1,2,1,9,None,47.96,None,0,0,0,0,0,0.0,0.0,2973.52,4218.32,4
2739-CACDQ          ,0,1,0,0,17,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Auto Credit card,82.65,1470.05,0,3754,79,0,0,0,0,0,Offer D,1.06,Fiber Optic,25,1,0,0,1,0.0,0.0,18.02,1488.07,4
5271-DBYSJ          ,1,1,0,0,11,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Auto Credit card,79.15,827.7,0,3355,80,0,0,0,0,0,Offer D,26.84,Fiber Optic,15,0,0,1,0,0.0,140.0,295.24,1262.94,5
1297-VQDRP          ,1,1,1,1,68,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Auto Credit card,107.15,7379.8,0,4324,80,0,1,1,0,0,Offer A,32.11,Fiber Optic,12,1,1,0,0,0.0,50.0,2183.48,9613.28,5
2987-BJXIK          ,0,0,0,0,70,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Mailed check,84.7,5991.05,0,4180,44,0,0,0,0,0,None,16.93,DSL,10,1,0,1,1,0.0,0.0,1185.1,7176.15,4
4349-GFQHK          ,1,0,0,0,1,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,E- check,54.35,54.35,1,4212,30,0,0,0,0,0,Offer E,25.39,DSL,52,1,0,0,1,0.0,0.0,25.39,79.74,3
8592-PLTMQ          ,0,0,0,0,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.7,1642.75,0,5655,53,0,0,0,0,0,Offer B,4.03,None,0,0,0,0,0,0.0,0.0,257.92,1900.67,5
2225-ZRGSG          ,0,0,1,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,0,Auto Bank transfer,93.9,6579.05,1,6173,38,0,1,0,1,1,Offer A,5.48,Fiber Optic,14,1,1,0,1,0.0,0.0,383.6,6962.65,1
2207-OBZNX          ,1,0,0,0,7,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,51.0,354.05,1,3736,56,0,0,0,0,0,None,34.49,Cable,22,0,0,0,1,0.0,0.0,241.43,595.48,1
4587-VVTOX          ,0,0,1,0,6,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,E- check,105.3,545.2,1,4163,23,1,1,0,1,1,Offer E,27.44,Fiber Optic,58,1,0,1,1,0.0,0.0,164.64,709.84,1
8266-VBFQL          ,1,0,0,0,4,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,E- check,90.4,356.65,0,3314,55,0,0,0,0,0,None,31.92,Fiber Optic,4,1,1,1,1,0.0,0.0,127.68,484.33,3
2368-GAKKQ          ,0,0,0,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Auto Bank transfer,113.65,7939.25,0,6424,28,1,0,0,0,0,Offer A,17.32,Fiber Optic,30,1,1,1,1,0.0,0.0,1212.4,9151.65,4
2480-SQIOB          ,1,0,1,1,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,E- check,44.8,169.65,0,2114,40,0,1,2,1,1,Offer E,25.9,DSL,19,0,0,0,1,0.0,0.0,103.6,273.25,5
0864-FVJNJ          ,0,0,1,1,64,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,E- check,113.35,7222.75,0,4952,63,0,1,1,1,1,Offer B,6.83,Fiber Optic,19,1,1,1,0,0.0,20.0,437.12,7679.87,3
7644-OMVMY          ,1,0,1,1,0,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.85,0.0,0,2019,56,0,1,1,1,5,None,15.51,None,0,0,0,0,0,0.0,0.0,155.1,353.6,3
3254-YRILK          ,1,1,0,0,19,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,E- check,88.2,1775.8,1,5683,74,0,0,0,0,0,Offer D,39.97,Fiber Optic,9,0,0,0,1,0.0,0.0,759.43,2535.23,1
2878-RMWXY          ,1,1,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,1,Auto Credit card,102.65,7550.3,0,4680,75,0,1,0,1,5,None,28.5,Fiber Optic,5,1,0,0,1,0.0,0.0,2052.0,9602.3,3
1045-LTCYT          ,0,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Auto Credit card,21.05,139.75,0,2158,54,0,1,3,1,5,None,43.05,None,0,0,0,0,0,0.0,0.0,344.4,484.15,3
4547-KQRTM          ,0,0,0,0,10,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Auto Bank transfer,80.05,830.7,1,3740,60,0,0,0,0,0,None,49.7,Fiber Optic,10,0,0,0,1,0.0,0.0,497.0,1327.7,1
2869-ADAWR          ,0,0,0,0,45,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Auto Credit card,89.3,4016.85,1,4880,41,0,0,0,0,0,Offer B,14.12,Fiber Optic,24,0,0,0,1,44.63,0.0,635.4,4607.62,2
8510-TMWYB          ,0,0,1,1,54,1,Yes,DSL,No,Yes,Yes,No,No,No,Two year,1,Auto Bank transfer,59.8,3246.45,0,5898,61,0,1,3,1,9,None,23.02,Cable,21,1,0,0,1,0.0,0.0,1243.08,4489.53,5
6961-MJKBO          ,1,0,0,0,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Bank transfer,20.45,943.0,0,4342,27,1,0,0,0,0,None,6.61,None,0,0,0,0,0,0.0,0.0,310.67,1253.67,4
3370-HXOPH          ,0,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,E- check,76.1,257.6,0,2650,50,0,0,0,0,0,None,14.35,Fiber Optic,17,0,0,0,1,0.0,0.0,43.05,300.65,4
6691-CCIHA          ,0,0,1,0,62,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,E- check,84.95,5150.55,0,6307,46,0,1,0,1,1,Offer B,4.7,Cable,28,0,1,1,1,4.68,0.0,291.4,5437.27,4
8752-GHJFU          ,1,1,1,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,1,E- check,92.0,6585.2,0,4322,70,0,1,0,1,7,None,36.6,Fiber Optic,10,1,1,0,1,0.0,0.0,2598.6,9183.8,3
8608-OZTLB          ,1,0,1,1,38,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,E- check,74.05,2802.3,0,5975,59,0,1,3,1,4,None,31.45,DSL,76,1,1,0,1,0.0,0.0,1195.1,3997.4,3
6892-XPFPU          ,1,1,1,0,24,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,E- check,104.25,2433.9,1,2104,70,0,1,0,1,3,Offer C,49.76,Fiber Optic,11,1,0,1,1,0.0,0.0,1194.24,3628.14,1
3719-TDVQB          ,0,1,1,0,54,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,18.95,1031.1,0,5548,68,0,1,0,1,3,None,23.94,None,0,0,0,0,0,0.0,0.0,1292.76,2323.86,4
3030-ZKIWL          ,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,20.05,0,2798,23,1,0,0,0,0,None,18.15,None,0,0,0,0,0,0.0,0.0,18.15,38.2,5
7033-CLAMM          ,0,0,1,1,48,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Bank transfer,20.2,1027.25,0,3828,60,0,1,2,1,6,Offer B,18.64,None,0,0,0,0,0,0.0,0.0,894.72,1921.97,5
4962-CHQPW          ,1,0,0,1,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.85,535.05,0,2941,54,0,0,3,0,0,Offer C,2.0,None,0,0,0,0,0,0.0,0.0,58.0,593.05,4
9281-CEDRU          ,0,0,1,0,68,1,No,DSL,No,Yes,No,Yes,Yes,No,Two year,0,Auto Bank transfer,64.1,4326.25,0,5553,23,1,1,0,1,2,None,8.62,DSL,53,0,1,0,1,19.12,0.0,586.16,4893.29,5
1391-UBDAR          ,1,0,0,0,11,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,E- check,72.9,818.45,0,3042,27,1,0,0,0,0,Offer D,18.33,Fiber Optic,76,1,0,0,1,0.0,0.0,201.63,1020.08,3
4482-EWFMI          ,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,E- check,69.7,135.2,0,3056,54,0,0,0,0,0,None,15.67,Fiber Optic,8,0,0,0,1,0.0,0.0,31.34,166.54,5
8292-TYSPY          ,1,0,0,0,19,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Auto Credit card,55.0,1046.5,1,4539,55,0,0,0,0,0,Offer D,4.3,Cable,23,1,1,0,0,0.0,30.0,81.7,1158.2,2
6916-HIJSE          ,0,0,0,0,65,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Auto Bank transfer,84.85,5459.2,0,5434,57,0,0,0,0,0,None,41.74,Cable,17,1,1,1,1,0.0,0.0,2713.1,8172.3,4
0608-JDVEC          ,1,0,1,0,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,E- check,19.8,1013.2,0,5914,55,0,1,0,1,5,Offer B,1.87,None,0,0,0,0,0,0.0,0.0,93.5,1106.7,4
8008-OTEZX          ,0,0,1,1,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.65,708.8,0,3739,30,0,1,2,1,1,Offer C,18.29,None,0,0,0,0,0,0.0,0.0,640.15,1348.95,3
3815-SLMEF          ,0,0,0,0,3,0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,34.25,139.35,1,2802,26,1,0,0,0,0,Offer E,0.0,Cable,52,0,1,0,1,0.0,0.0,0.0,139.35,1
1042-HFUCW          ,0,0,0,1,25,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Auto Credit card,54.75,1266.35,0,5136,37,0,0,1,0,0,Offer C,39.9,DSL,27,0,1,0,1,15.76,0.0,997.5,2248.09,5
8720-RQSBJ          ,1,1,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,E- check,44.0,44.0,0,4320,69,0,0,0,0,0,Offer E,28.67,DSL,4,0,0,0,1,0.0,0.0,28.67,72.67,4
3411-WLRSQ          ,0,1,1,0,3,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Auto Bank transfer,74.6,239.05,0,3711,80,0,1,0,1,3,Offer E,39.51,Fiber Optic,17,0,0,0,0,0.0,30.0,118.53,387.58,5
9530-GRMJG          ,1,0,1,1,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,E- check,84.1,5979.7,0,5568,63,0,1,3,1,4,None,38.83,DSL,24,1,1,1,1,0.0,0.0,2718.1,8697.8,4
7493-GVFIO          ,1,0,0,0,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Credit card,20.55,1252.85,0,4565,56,0,0,0,0,0,Offer B,12.99,None,0,0,0,0,0,0.0,0.0,740.43,1993.28,3
0847-HGRML          ,1,0,0,1,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Auto Bank transfer,20.0,1250.1,0,4402,44,0,0,2,0,0,None,24.48,None,0,0,0,0,0,0.0,0.0,1517.76,2767.86,3
1429-UYJSV          ,0,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.7,260.9,0,3423,57,0,0,0,0,0,Offer D,36.65,None,0,0,0,0,0,0.0,0.0,439.8,700.7,4
7197-VOJMM          ,1,0,1,0,67,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,1,Auto Credit card,69.2,4671.65,0,4323,59,0,1,0,0,0,None,47.46,DSL,20,0,1,1,1,0.0,0.0,3179.82,7851.47,3
3550-SAHFP          ,0,0,0,0,33,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,E- check,83.35,2757.85,1,5456,51,0,0,0,0,0,None,20.29,Fiber Optic,30,0,0,1,0,0.0,40.0,669.57,3467.42,2
7845-URHJN          ,0,0,1,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Auto Bank transfer,20.15,156.25,1,4785,24,1,1,0,1,1,None,11.35,None,0,0,0,0,0,0.0,0.0,90.8,247.05,3
7601-GNDYK          ,1,0,1,1,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,686.95,0,3764,52,0,1,3,1,1,Offer C,20.85,None,0,0,0,0,0,0.0,0.0,729.75,1416.7,4
6198-RTPMF          ,0,0,1,0,17,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,E- check,92.6,1579.7,0,4756,46,0,1,0,1,10,Offer D,9.22,Fiber Optic,13,0,0,1,1,0.0,0.0,156.74,1736.44,4
4759-PXTAN          ,0,0,1,0,59,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,1,E- check,80.1,4693.2,0,4093,34,0,1,0,1,7,None,20.27,DSL,13,0,1,1,1,0.0,0.0,1195.93,5889.13,5
2229-VWQJH          ,0,0,0,0,24,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Auto Credit card,49.3,1233.25,0,5394,34,0,0,0,0,0,None,4.82,DSL,16,1,0,0,1,0.0,0.0,115.68,1348.93,5
9880-TDQAC          ,0,0,1,0,72,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,E- check,60.0,4264.0,0,5471,63,0,1,0,1,3,None,0.0,DSL,16,1,1,1,1,25.67,0.0,0.0,4238.33,4
0970-QXPXW          ,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,19.65,0,5454,28,1,0,0,0,0,None,42.42,None,0,0,0,0,0,0.0,0.0,42.42,62.07,3
6814-ZPWFQ          ,1,1,0,0,51,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Auto Bank transfer,25.0,1260.7,0,5896,67,0,0,0,0,0,None,3.11,None,0,0,0,0,0,0.0,0.0,158.61,1419.31,4
3419-SNJJD          ,0,1,1,0,65,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Auto Bank transfer,105.25,6786.4,1,4196,78,0,1,0,1,3,Offer B,18.39,Fiber Optic,28,1,0,0,1,0.0,0.0,1195.35,7981.75,1
5583-EJXRD          ,1,0,1,1,44,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Auto Credit card,54.05,2375.2,0,4896,19,1,1,2,1,1,None,0.0,Cable,59,1,1,1,1,47.45,0.0,0.0,2327.75,4
1414-YADCW          ,1,0,1,0,70,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,0,Auto Bank transfer,84.6,5706.2,0,5679,45,0,1,0,1,3,Offer A,1.07,Fiber Optic,21,0,1,0,1,0.0,0.0,74.9,5781.1,3
0916-QOFDP          ,0,1,1,1,14,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,E- check,95.8,1346.3,0,3471,79,0,1,1,1,5,None,14.39,Fiber Optic,30,0,0,0,1,0.0,0.0,201.46,1547.76,3
1897-OKVMW          ,0,0,1,1,64,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,90.6,5817.45,0,5240,44,0,1,1,1,3,None,37.0,DSL,19,1,1,1,1,0.0,0.0,2368.0,8185.45,4
